,PRODUCTOID,PRODUCTO,PRODUCTOCODIGO,DEPOSITOID,DEPOSITO,SUPERFICIE,CANTIDAD1,UNIDAD1,CANTIDAD2,UNIDAD2,PUNTOREPOSICION,CANTIDADSTOCKAREPONER,LUGARID,LUGAR,RELACIONCANTIDADES,CARGA,MONEDA,COTIZACION,PRECIOUNIDADSTOCK1,PRECIOUNIDADSTOCK2,IMPORTE,PRODUCTORAMA1,PRODUCTORAMA2,PRODUCTORAMA3,PRODUCTORAMAN,DEPOSITORAMA1,DEPOSITORAMA2,DEPOSITORAMA3,DEPOSITORAMAN,PARTIDA,CARGACANTIDAD1PORSUPERFICIE,PARTIDA_ALTA,PARTIDA_VTO,ORGANIZACIONID,ORGANIZACION,CUENTA,TENENCIA,PARTIDAID,STOCKMINIMO,CONCEPTOPRODUCTO,MARCA,SUBFAMILIA,FAMILIA,RUBRO,ACTIVO
926,720,AVIOR STENT 2.00 MM X 19 MM,AR2019,116,INSTITUTO MEDICO MODELO SOLANO,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
927,721,AVIOR STENT 2.00 MM X 24 MM,AR2024,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
928,721,AVIOR STENT 2.00 MM X 24 MM,AR2024,116,INSTITUTO MEDICO MODELO SOLANO,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
929,722,AVIOR STENT 2.00 MM X 28 MM,AR2028,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
930,722,AVIOR STENT 2.00 MM X 28 MM,AR2028,116,INSTITUTO MEDICO MODELO SOLANO,,1.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,32400.0,0.0,32400.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
931,734,AVIOR STENT 2.50 MM X 12 MM,AR2512,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
932,734,AVIOR STENT 2.50 MM X 12 MM,AR2512,129,FUNDACION NSTRA SRA DEL ROSARIO DE SAN NICOLAS,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
933,735,AVIOR STENT 2.50 MM X 16 MM,AR2516,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
934,735,AVIOR STENT 2.50 MM X 16 MM,AR2516,129,FUNDACION NSTRA SRA DEL ROSARIO DE SAN NICOLAS,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
935,735,AVIOR STENT 2.50 MM X 16 MM,AR2516,138,CLINICA DEL BUEN PASTOR,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
936,736,AVIOR STENT 2.50 MM X 19 MM,AR2519,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
937,736,AVIOR STENT 2.50 MM X 19 MM,AR2519,116,INSTITUTO MEDICO MODELO SOLANO,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
938,736,AVIOR STENT 2.50 MM X 19 MM,AR2519,129,FUNDACION NSTRA SRA DEL ROSARIO DE SAN NICOLAS,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
939,736,AVIOR STENT 2.50 MM X 19 MM,AR2519,138,CLINICA DEL BUEN PASTOR,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
940,736,AVIOR STENT 2.50 MM X 19 MM,AR2519,141,BANCO DE PENDIENTES ,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
941,737,AVIOR STENT 2.50 MM X 24 MM,AR2524,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
942,738,AVIOR STENT 2.50 MM X 28 MM,AR2528,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
943,738,AVIOR STENT 2.50 MM X 28 MM,AR2528,116,INSTITUTO MEDICO MODELO SOLANO,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
944,738,AVIOR STENT 2.50 MM X 28 MM,AR2528,129,FUNDACION NSTRA SRA DEL ROSARIO DE SAN NICOLAS,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
945,739,AVIOR STENT 2.50 MM X 34 MM,AR2534,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
946,739,AVIOR STENT 2.50 MM X 34 MM,AR2534,116,INSTITUTO MEDICO MODELO SOLANO,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
947,739,AVIOR STENT 2.50 MM X 34 MM,AR2534,138,CLINICA DEL BUEN PASTOR,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
948,740,AVIOR STENT 2.50 MM X 38 MM,AR2538,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
949,740,AVIOR STENT 2.50 MM X 38 MM,AR2538,116,INSTITUTO MEDICO MODELO SOLANO,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
950,740,AVIOR STENT 2.50 MM X 38 MM,AR2538,138,CLINICA DEL BUEN PASTOR,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
951,743,AVIOR STENT 2.75 MM X 16 MM,AR2716,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
952,743,AVIOR STENT 2.75 MM X 16 MM,AR2716,114,CLINICA SAN NICOLAS,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
953,743,AVIOR STENT 2.75 MM X 16 MM,AR2716,119,HOSPITAL MILITAR CENTRAL,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
954,743,AVIOR STENT 2.75 MM X 16 MM,AR2716,129,FUNDACION NSTRA SRA DEL ROSARIO DE SAN NICOLAS,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
955,744,AVIOR STENT 2.75 MM X 19 MM,AR2719,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
956,744,AVIOR STENT 2.75 MM X 19 MM,AR2719,116,INSTITUTO MEDICO MODELO SOLANO,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
957,744,AVIOR STENT 2.75 MM X 19 MM,AR2719,119,HOSPITAL MILITAR CENTRAL,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
958,744,AVIOR STENT 2.75 MM X 19 MM,AR2719,129,FUNDACION NSTRA SRA DEL ROSARIO DE SAN NICOLAS,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
959,744,AVIOR STENT 2.75 MM X 19 MM,AR2719,141,BANCO DE PENDIENTES ,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
960,745,AVIOR STENT 2.75 MM X 24 MM,AR2724,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
961,745,AVIOR STENT 2.75 MM X 24 MM,AR2724,114,CLINICA SAN NICOLAS,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
962,745,AVIOR STENT 2.75 MM X 24 MM,AR2724,116,INSTITUTO MEDICO MODELO SOLANO,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
963,745,AVIOR STENT 2.75 MM X 24 MM,AR2724,119,HOSPITAL MILITAR CENTRAL,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
964,745,AVIOR STENT 2.75 MM X 24 MM,AR2724,129,FUNDACION NSTRA SRA DEL ROSARIO DE SAN NICOLAS,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
965,745,AVIOR STENT 2.75 MM X 24 MM,AR2724,138,CLINICA DEL BUEN PASTOR,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
966,745,AVIOR STENT 2.75 MM X 24 MM,AR2724,141,BANCO DE PENDIENTES ,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
967,746,AVIOR STENT 2.75 MM X 28 MM,AR2728,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
968,746,AVIOR STENT 2.75 MM X 28 MM,AR2728,116,INSTITUTO MEDICO MODELO SOLANO,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
969,746,AVIOR STENT 2.75 MM X 28 MM,AR2728,129,FUNDACION NSTRA SRA DEL ROSARIO DE SAN NICOLAS,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
970,746,AVIOR STENT 2.75 MM X 28 MM,AR2728,141,BANCO DE PENDIENTES ,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
971,747,AVIOR STENT 2.75 MM X 34 MM,AR2734,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
972,747,AVIOR STENT 2.75 MM X 34 MM,AR2734,116,INSTITUTO MEDICO MODELO SOLANO,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
973,747,AVIOR STENT 2.75 MM X 34 MM,AR2734,129,FUNDACION NSTRA SRA DEL ROSARIO DE SAN NICOLAS,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
974,748,AVIOR STENT 2.75 MM X 38 MM,AR2738,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
975,748,AVIOR STENT 2.75 MM X 38 MM,AR2738,116,INSTITUTO MEDICO MODELO SOLANO,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
976,748,AVIOR STENT 2.75 MM X 38 MM,AR2738,129,FUNDACION NSTRA SRA DEL ROSARIO DE SAN NICOLAS,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
977,748,AVIOR STENT 2.75 MM X 38 MM,AR2738,138,CLINICA DEL BUEN PASTOR,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
978,749,AVIOR STENT 3.00 MM X 10 MM,AR3010,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
979,750,AVIOR STENT 3.00 MM X 14 MM,AR3014,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
980,750,AVIOR STENT 3.00 MM X 14 MM,AR3014,129,FUNDACION NSTRA SRA DEL ROSARIO DE SAN NICOLAS,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
981,751,AVIOR STENT 3.00 MM X 18 MM,AR3018,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
982,751,AVIOR STENT 3.00 MM X 18 MM,AR3018,114,CLINICA SAN NICOLAS,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
983,751,AVIOR STENT 3.00 MM X 18 MM,AR3018,123,NUEVO SANATORIO BERAZATEGUI,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
984,751,AVIOR STENT 3.00 MM X 18 MM,AR3018,138,CLINICA DEL BUEN PASTOR,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
985,752,AVIOR STENT 3.00 MM X 24 MM,AR3024,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
986,752,AVIOR STENT 3.00 MM X 24 MM,AR3024,116,INSTITUTO MEDICO MODELO SOLANO,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
987,752,AVIOR STENT 3.00 MM X 24 MM,AR3024,119,HOSPITAL MILITAR CENTRAL,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
988,752,AVIOR STENT 3.00 MM X 24 MM,AR3024,129,FUNDACION NSTRA SRA DEL ROSARIO DE SAN NICOLAS,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
989,753,AVIOR STENT 3.00 MM X 28 MM,AR3028,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Euro,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Stron Medical,AVIOR,QUALIMED,CARDIOLOGIA,True
